hostname,ip,protocols,is_active,model,comment,created_by,admin_user,admin_user_display,platform,nodes,org_id,org_name
192.168.40.21,192.168.40.21,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.23,192.168.40.23,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.30,192.168.40.30,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.40,192.168.40.40,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.41,192.168.40.41,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.42,192.168.40.42,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.43,192.168.40.43,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.60,192.168.40.60,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.61,192.168.40.61,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.62,192.168.40.62,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.63,192.168.40.63,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.66,192.168.40.66,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.67,192.168.40.67,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.70,192.168.40.70,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.71,192.168.40.71,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.72,192.168.40.72,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.73,192.168.40.73,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.80,192.168.40.80,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.81,192.168.40.81,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.82,192.168.40.82,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.83,192.168.40.83,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.84,192.168.40.84,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.85,192.168.40.85,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.86,192.168.40.86,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.87,192.168.40.87,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.40.88,192.168.40.88,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.5,192.168.60.5,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.6,192.168.60.6,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.10,192.168.60.10,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.11,192.168.60.11,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.12,192.168.60.12,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.13,192.168.60.13,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.14,192.168.60.14,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.16,192.168.60.16,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.17,192.168.60.17,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.18,192.168.60.18,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.19,192.168.60.19,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.21,192.168.60.21,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.22,192.168.60.22,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.23,192.168.60.23,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.24,192.168.60.24,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.26,192.168.60.26,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.28,192.168.60.28,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.29,192.168.60.29,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.27,192.168.60.27,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.30,192.168.60.30,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.31,192.168.60.31,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.32,192.168.60.32,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.33,192.168.60.33,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.34,192.168.60.34,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.35,192.168.60.35,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.36,192.168.60.36,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.37,192.168.60.37,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.38,192.168.60.38,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.39,192.168.60.39,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.40,192.168.60.40,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.42,192.168.60.42,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.43,192.168.60.43,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.44,192.168.60.44,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.45,192.168.60.45,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.46,192.168.60.46,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.47,192.168.60.47,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.48,192.168.60.48,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.49,192.168.60.49,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.50,192.168.60.50,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.51,192.168.60.51,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.52,192.168.60.52,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.53,192.168.60.53,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.54,192.168.60.54,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.56,192.168.60.56,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.57,192.168.60.57,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.58,192.168.60.58,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.59,192.168.60.59,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.61,192.168.60.61,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.62,192.168.60.62,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.63,192.168.60.63,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.64,192.168.60.64,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.65,192.168.60.65,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.66,192.168.60.66,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.67,192.168.60.67,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.69,192.168.60.69,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.70,192.168.60.70,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.71,192.168.60.71,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.72,192.168.60.72,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.73,192.168.60.73,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.74,192.168.60.74,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.75,192.168.60.75,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.76,192.168.60.76,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.77,192.168.60.77,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.78,192.168.60.78,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.79,192.168.60.79,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.80,192.168.60.80,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.81,192.168.60.81,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.82,192.168.60.82,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.83,192.168.60.83,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.84,192.168.60.84,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.85,192.168.60.85,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
192.168.60.86,192.168.60.86,"ssh/22,",TRUE,,bulk imported,,111f0225-8efc-44e4-8177-28d2b1306c3d,Root for Network Appliance,Switch,"21274c18-63cd-40c1-8d07-2b68927034b1,43a0aa7e-fb3e-418e-9c6b-bd56c9467fee",,DEFAULT
